Date,Source,Site ID,POC,PM2.5,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/16/2022,AQS,484530014,1,7.2,ug/m3 LC,30,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
5/17/2022,AQS,484530014,1,5.4,ug/m3 LC,23,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
5/18/2022,AQS,484530014,1,6.7,ug/m3 LC,28,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
5/19/2022,AQS,484530014,1,11.9,ug/m3 LC,50,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
5/20/2022,AQS,484530014,1,27.7,ug/m3 LC,84,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
5/21/2022,AQS,484530014,1,23.3,ug/m3 LC,75,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
5/22/2022,AQS,484530014,1,4.5,ug/m3 LC,19,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
5/23/2022,AQS,484530014,1,11,ug/m3 LC,46,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
5/24/2022,AQS,484530014,1,6.3,ug/m3 LC,26,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
5/25/2022,AQS,484530014,1,1.7,ug/m3 LC,7,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
5/26/2022,AQS,484530014,1,4.9,ug/m3 LC,20,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
5/27/2022,AQS,484530014,1,8.7,ug/m3 LC,36,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
5/28/2022,AQS,484530014,1,13.1,ug/m3 LC,53,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
5/29/2022,AQS,484530014,1,10.4,ug/m3 LC,43,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
5/30/2022,AQS,484530014,1,9.5,ug/m3 LC,40,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
5/31/2022,AQS,484530014,1,6.2,ug/m3 LC,26,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/1/2022,AQS,484530014,1,4.6,ug/m3 LC,19,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/2/2022,AQS,484530014,1,5,ug/m3 LC,21,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/3/2022,AQS,484530014,1,5.2,ug/m3 LC,22,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/4/2022,AQS,484530014,1,5.4,ug/m3 LC,23,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/5/2022,AQS,484530014,1,4.1,ug/m3 LC,17,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/6/2022,AQS,484530014,1,5.1,ug/m3 LC,21,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/7/2022,AQS,484530014,1,10.1,ug/m3 LC,42,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/8/2022,AQS,484530014,1,12.1,ug/m3 LC,51,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/9/2022,AQS,484530014,1,10.1,ug/m3 LC,42,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/10/2022,AQS,484530014,1,8.9,ug/m3 LC,37,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/11/2022,AQS,484530014,1,8.5,ug/m3 LC,35,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/12/2022,AQS,484530014,1,24.2,ug/m3 LC,76,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/13/2022,AQS,484530014,1,31.8,ug/m3 LC,92,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/14/2022,AQS,484530014,1,24.4,ug/m3 LC,77,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/15/2022,AQS,484530014,1,17.2,ug/m3 LC,62,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/16/2022,AQS,484530014,1,35.4,ug/m3 LC,100,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/28/2022,AQS,484530014,1,9.9,ug/m3 LC,41,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/29/2022,AQS,484530014,1,10.3,ug/m3 LC,43,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
6/30/2022,AQS,484530014,1,9.5,ug/m3 LC,40,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/1/2022,AQS,484530014,1,6,ug/m3 LC,25,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/2/2022,AQS,484530014,1,9.3,ug/m3 LC,39,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/3/2022,AQS,484530014,1,6.4,ug/m3 LC,27,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/4/2022,AQS,484530014,1,8.1,ug/m3 LC,34,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/5/2022,AQS,484530014,1,12.1,ug/m3 LC,51,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/6/2022,AQS,484530014,1,8,ug/m3 LC,33,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/7/2022,AQS,484530014,1,5.7,ug/m3 LC,24,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/8/2022,AQS,484530014,1,8,ug/m3 LC,33,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/9/2022,AQS,484530014,1,7.5,ug/m3 LC,31,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/10/2022,AQS,484530014,1,10.6,ug/m3 LC,44,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/11/2022,AQS,484530014,1,9.3,ug/m3 LC,39,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/12/2022,AQS,484530014,1,8.9,ug/m3 LC,37,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/13/2022,AQS,484530014,1,11.7,ug/m3 LC,49,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/14/2022,AQS,484530014,1,8.5,ug/m3 LC,35,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/15/2022,AQS,484530014,1,6.2,ug/m3 LC,26,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/16/2022,AQS,484530014,1,18.9,ug/m3 LC,65,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/17/2022,AQS,484530014,1,34,ug/m3 LC,97,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/18/2022,AQS,484530014,1,22.5,ug/m3 LC,73,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/19/2022,AQS,484530014,1,8.6,ug/m3 LC,36,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/20/2022,AQS,484530014,1,12,ug/m3 LC,50,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/21/2022,AQS,484530014,1,17.3,ug/m3 LC,62,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/22/2022,AQS,484530014,1,17,ug/m3 LC,61,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/23/2022,AQS,484530014,1,7.5,ug/m3 LC,31,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/24/2022,AQS,484530014,1,7.4,ug/m3 LC,31,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/25/2022,AQS,484530014,1,6,ug/m3 LC,25,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/26/2022,AQS,484530014,1,5.7,ug/m3 LC,24,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/27/2022,AQS,484530014,1,7.1,ug/m3 LC,30,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/28/2022,AQS,484530014,1,6.5,ug/m3 LC,27,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/29/2022,AQS,484530014,1,4.8,ug/m3 LC,20,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/30/2022,AQS,484530014,1,13,ug/m3 LC,53,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
7/31/2022,AQS,484530014,1,12.1,ug/m3 LC,51,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/1/2022,AQS,484530014,1,4.9,ug/m3 LC,20,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/2/2022,AQS,484530014,1,6.3,ug/m3 LC,26,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/3/2022,AQS,484530014,1,9.2,ug/m3 LC,38,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/4/2022,AQS,484530014,1,14.8,ug/m3 LC,57,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/5/2022,AQS,484530014,1,18.6,ug/m3 LC,65,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/6/2022,AQS,484530014,1,12.2,ug/m3 LC,51,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/7/2022,AQS,484530014,1,8.5,ug/m3 LC,35,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/8/2022,AQS,484530014,1,6.2,ug/m3 LC,26,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/9/2022,AQS,484530014,1,5.4,ug/m3 LC,23,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/10/2022,AQS,484530014,1,5.9,ug/m3 LC,25,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/11/2022,AQS,484530014,1,5.9,ug/m3 LC,25,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/12/2022,AQS,484530014,1,8.9,ug/m3 LC,37,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/13/2022,AQS,484530014,1,8.3,ug/m3 LC,35,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/14/2022,AQS,484530014,1,4.8,ug/m3 LC,20,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/15/2022,AQS,484530014,1,8.4,ug/m3 LC,35,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/16/2022,AQS,484530014,1,6.7,ug/m3 LC,28,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/17/2022,AQS,484530014,1,9,ug/m3 LC,38,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/18/2022,AQS,484530014,1,6.6,ug/m3 LC,28,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/19/2022,AQS,484530014,1,8.2,ug/m3 LC,34,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/20/2022,AQS,484530014,1,7.3,ug/m3 LC,30,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/21/2022,AQS,484530014,1,7.6,ug/m3 LC,32,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/22/2022,AQS,484530014,1,6.4,ug/m3 LC,27,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/23/2022,AQS,484530014,1,3.3,ug/m3 LC,14,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/24/2022,AQS,484530014,1,3.9,ug/m3 LC,16,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/25/2022,AQS,484530014,1,6.2,ug/m3 LC,26,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/26/2022,AQS,484530014,1,6.3,ug/m3 LC,26,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/30/2022,AQS,484530014,1,6.1,ug/m3 LC,25,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
8/31/2022,AQS,484530014,1,5.8,ug/m3 LC,24,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/1/2022,AQS,484530014,1,4,ug/m3 LC,17,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/2/2022,AQS,484530014,1,6.1,ug/m3 LC,25,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/3/2022,AQS,484530014,1,6.2,ug/m3 LC,26,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/4/2022,AQS,484530014,1,4.3,ug/m3 LC,18,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/5/2022,AQS,484530014,1,4.7,ug/m3 LC,20,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/6/2022,AQS,484530014,1,4.6,ug/m3 LC,19,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/7/2022,AQS,484530014,1,5,ug/m3 LC,21,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/8/2022,AQS,484530014,1,8,ug/m3 LC,33,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/9/2022,AQS,484530014,1,10.5,ug/m3 LC,44,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/10/2022,AQS,484530014,1,11.3,ug/m3 LC,47,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/11/2022,AQS,484530014,1,9.4,ug/m3 LC,39,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/12/2022,AQS,484530014,1,8.3,ug/m3 LC,35,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/13/2022,AQS,484530014,1,12.7,ug/m3 LC,52,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/14/2022,AQS,484530014,1,12.7,ug/m3 LC,52,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/15/2022,AQS,484530014,1,12.1,ug/m3 LC,51,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/16/2022,AQS,484530014,1,4.3,ug/m3 LC,18,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/17/2022,AQS,484530014,1,4.2,ug/m3 LC,18,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/18/2022,AQS,484530014,1,5.6,ug/m3 LC,23,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/19/2022,AQS,484530014,1,3.9,ug/m3 LC,16,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/20/2022,AQS,484530014,1,3.1,ug/m3 LC,13,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/21/2022,AQS,484530014,1,6.7,ug/m3 LC,28,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/22/2022,AQS,484530014,1,7.5,ug/m3 LC,31,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/23/2022,AQS,484530014,1,12.4,ug/m3 LC,52,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/24/2022,AQS,484530014,1,8.1,ug/m3 LC,34,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/25/2022,AQS,484530014,1,3.1,ug/m3 LC,13,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/26/2022,AQS,484530014,1,4,ug/m3 LC,17,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/27/2022,AQS,484530014,1,5.1,ug/m3 LC,21,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
9/28/2022,AQS,484530014,1,6.4,ug/m3 LC,27,Austin North Hills Drive,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.354944,-97.761803
